GeoId|Geography|LEAID|Year|Iteration|CDP02.11_92est|CDP02.11_92moe|CDP02.11_93est|CDP02.11_93moe|CDP02.11_93pct|CDP02.11_93pctmoe|CDP02.11_94est|CDP02.11_94moe|CDP02.11_94pct|CDP02.11_94pctmoe
97000US1903930|Atlantic Community School District|1903930|2014-2018|102|870|122|870|122|100.0|2.3|780|119|89.7|8.2
97000US4003360|Atoka Public Schools|4003360|2014-2018|102|520|83|460|78|88.5|6.9|445|78|85.6|7.5
97000US2800510|Attala County School District|2800510|2014-2018|102|885|162|800|157|90.4|6.2|640|141|72.3|9.1
97000US0100180|Attalla City School District|0100180|2014-2018|102|620|159|620|159|100.0|5.1|550|149|88.7|10.7
97000US3603420|Attica Central School District|3603420|2014-2018|102|990|119|970|117|98.0|1.6|825|120|83.3|7.1
97000US1800210|Attica Consolidated School Corporation|1800210|2014-2018|102|475|80|460|83|96.8|4.8|450|84|94.7|5.4
97000US2003570|Attica Unified School District 511|2003570|2014-2018|102|150|32|150|32|100.0|15.3|100|29|66.7|17.3
95000US0603420|Atwater Elementary School District|0603420|2014-2018|102|3085|239|3000|247|97.2|1.9|2670|247|86.5|4.3
97000US2603600|Au Gres-Sims School District|2603600|2014-2018|102|245|45|225|43|91.8|7.9|195|40|79.6|11.3
97000US0100210|Auburn City School District|0100210|2014-2018|102|5870|432|5680|397|96.8|2.4|5475|408|93.3|2.6
97000US3603480|Auburn City School District|3603480|2014-2018|102|3365|300|3145|302|93.5|3.4|2855|291|84.8|4.1
97000US3103330|Auburn Public Schools|3103330|2014-2018|102|545|80|545|80|100.0|3.6|520|79|95.4|3.7
97000US5300300|Auburn School District|5300300|2014-2018|102|10860|410|10610|416|97.7|1.0|10300|423|94.8|1.3
95000US0603480|Auburn Union Elementary School District|0603480|2014-2018|102|1970|226|1965|228|99.7|0.6|1825|233|92.6|4.6
97000US5500600|Auburndale School District|5500600|2014-2018|102|485|52|445|50|91.8|4.1|415|47|85.6|4.3
97000US2003200|Auburn-Washburn Unified School District 437|2003200|2014-2018|102|4285|278|4245|279|99.1|1.2|3815|307|89.0|4.2
97000US1903960|Audubon Community School District|1903960|2014-2018|102|350|50|340|43|97.1|5.8|320|43|91.4|6.5
97000US5100300|Augusta County Public Schools|5100300|2014-2018|102|7830|416|7380|394|94.3|1.9|6485|386|82.8|3.1
97000US2100180|Augusta Independent School District|2100180|2014-2018|102|140|44|135|44|96.4|7.9|105|36|75.0|15.7
97000US5500630|Augusta School District|5500630|2014-2018|102|475|49|395|47|83.2|7.1|370|45|77.9|7.0
97000US2003630|Augusta Unified School District 402|2003630|2014-2018|102|1470|194|1470|194|100.0|1.7|1365|194|92.9|4.3
97000US3103360|Aurora Public Schools|3103360|2014-2018|102|880|81|865|81|98.3|2.2|820|82|93.2|4.2
97000US2703450|Austin Public School District|2703450|2014-2018|102|3210|271|3145|262|98.0|1.9|3005|272|93.6|2.3
97000US0100240|Autauga County School District|0100240|2014-2018|102|6540|447|6400|445|97.9|1.8|6055|449|92.6|3.0
95000US4003450|Avant Public School|4003450|2014-2018|102|175|37|170|35|97.1|6.7|135|30|77.1|10.0
97000US3600016|Averill Park Central School District|3600016|2014-2018|102|1740|212|1720|214|98.9|1.2|1675|209|96.3|3.2
97000US3700300|Avery County Schools|3700300|2014-2018|102|1145|191|985|185|86.0|6.2|945|170|82.5|8.8
97000US3603630|Avoca Central School District|3603630|2014-2018|102|320|61|300|59|93.8|5.6|255|54|79.7|10.5
97000US3603660|Avon Central School District|3603660|2014-2018|102|620|122|620|122|100.0|5.1|610|123|98.4|2.3
97000US1800270|Avon Community School Corporation|1800270|2014-2018|102|5950|464|5950|464|100.0|0.5|5725|473|96.2|2.2
97000US0900120|Avon School District|0900120|2014-2018|102|2330|149|2330|149|100.0|1.5|2330|149|100.0|1.5
95000US0400960|Avondale Elementary District|0400960|2014-2018|102|5015|411|4745|413|94.6|2.1|4280|390|85.3|3.6
97000US2603690|Avondale School District|2603690|2014-2018|102|2455|193|2455|193|100.0|0.9|2300|191|93.7|2.6
97000US2200150|Avoyelles Parish School District|2200150|2014-2018|102|4830|426|4360|432|90.3|3.6|3800|364|78.7|4.3
97000US3103420|Axtell Community Schools|3103420|2014-2018|102|160|45|160|45|100.0|11.7|150|45|93.8|8.6
97000US2500542|Ayer-Shirley School District|2500542|2014-2018|102|1300|169|1260|171|96.9|4.7|1205|162|92.7|6.5
97000US3500150|Aztec Municipal Schools|3500150|2014-2018|102|2010|214|1935|223|96.3|3.5|1710|225|85.1|5.1
97000US0603600|Azusa Unified School District|0603600|2014-2018|102|6200|370|6005|379|96.9|1.5|5160|371|83.2|3.0
97000US3603720|Babylon Union Free School District|3603720|2014-2018|102|880|103|880|103|100.0|3.6|860|103|97.7|3.2
97000US1300150|Bacon County School District|1300150|2014-2018|102|1205|177|1155|173|95.9|2.9|905|145|75.1|9.3
97000US2600017|Bad Axe Public Schools|2600017|2014-2018|102|565|71|560|72|99.1|1.0|515|65|91.2|5.0
97000US2703540|Badger Public School District|2703540|2014-2018|102|140|24|140|24|100.0|11.7|95|19|67.9|10.2
97000US2703570|Bagley Public School District|2703570|2014-2018|102|645|61|605|58|93.8|2.8|555|58|86.0|4.9
97000US5300330|Bainbridge Island School District|5300330|2014-2018|102|2870|211|2870|211|100.0|1.1|2860|211|99.7|0.5
97000US3603810|Bainbridge-Guilford Central School District|3603810|2014-2018|102|490|96|475|96|96.9|3.3|455|99|92.9|6.7
97000US2200040|Baker City School District|2200040|2014-2018|102|1340|194|1250|178|93.3|6.4|975|187|72.8|11.3
97000US1300180|Baker County School District|1300180|2014-2018|102|300|68|235|71|78.3|12.2|205|67|68.3|13.4
97000US1200060|Baker County School District|1200060|2014-2018|102|3710|443|3455|426|93.1|4.3|2965|368|79.9|7.6
95000US0603630|Bakersfield City School District|0603630|2014-2018|102|19360|724|17680|750|91.3|1.5|15255|796|78.8|2.4
97000US2003720|Baldwin City Unified School District 348|2003720|2014-2018|102|940|140|910|143|96.8|4.9|820|146|87.2|9.4
97000US2603810|Baldwin Community Schools|2603810|2014-2018|102|370|53|330|53|89.2|5.8|275|50|74.3|6.8
97000US1300210|Baldwin County School District|1300210|2014-2018|102|3890|344|3610|357|92.8|3.4|3370|345|86.6|3.9
97000US0100270|Baldwin County School District|0100270|2014-2018|102|19350|771|18905|779|97.7|1.0|17335|763|89.6|1.8
97000US0603690|Baldwin Park Unified School District|0603690|2014-2018|102|7205|286|6935|284|96.3|1.6|6325|307|87.8|2.5
97000US3603840|Baldwin Union Free School District|3603840|2014-2018|102|3420|285|3420|285|100.0|0.9|3300|284|96.5|2.0
97000US3603870|Baldwinsville Central School District|3603870|2014-2018|102|3305|272|3185|274|96.4|2.6|2915|271|88.2|4.8
97000US5500720|Baldwin-Woodville Area School District|5500720|2014-2018|102|960|108|945|109|98.4|1.5|860|113|89.6|6.3
97000US2800540|Baldwyn School District|2800540|2014-2018|102|385|149|380|149|98.7|4.1|360|144|93.5|6.8
97000US2100210|Ballard County School District|2100210|2014-2018|102|795|131|760|125|95.6|2.9|660|111|83.0|6.7
95000US0603720|Ballard Elementary School District|0603720|2014-2018|102|70|25|70|25|100.0|36.7|70|25|100.0|36.7
95000US0603750|Ballico-Cressey Elementary School District|0603750|2014-2018|102|160|55|160|55|100.0|19.5|120|45|75.0|19.9
97000US3603930|Ballston Spa Central School District|3603930|2014-2018|102|3165|234|3135|232|99.1|1.4|2830|229|89.4|4.7
97000US2400090|Baltimore City Public Schools|2400090|2014-2018|102|54185|1147|50610|1162|93.4|0.8|43805|1100|80.8|1.4
97000US2400120|Baltimore County Public Schools|2400120|2014-2018|102|86835|1341|85205|1288|98.1|0.4|80480|1246|92.7|0.6
97000US4500930|Bamberg School District 1|4500930|2014-2018|102|835|137|800|136|95.8|4.2|620|156|74.3|12.2
97000US4500960|Bamberg School District 2|4500960|2014-2018|102|540|168|490|154|90.7|14.1|375|161|69.4|22.9
97000US3103440|Bancroft-Rosalie Community Schools|3103440|2014-2018|102|140|28|135|28|96.4|5.5|115|25|82.1|11.4
97000US4203000|Bangor Area School District|4203000|2014-2018|102|2105|201|2070|195|98.3|1.8|1945|178|92.4|4.2
97000US2603870|Bangor Public Schools|2603870|2014-2018|102|830|102|800|105|96.4|2.5|700|89|84.3|4.9
97000US5500780|Bangor School District|5500780|2014-2018|102|395|54|385|53|97.5|3.1|360|49|91.1|5.5
97000US2603900|Bangor Township Schools|2603900|2014-2018|102|1120|169|1040|182|92.9|7.1|985|188|87.9|8.8
97000US1300240|Banks County School District|1300240|2014-2018|102|2005|174|1870|156|93.3|4.1|1705|154|85.0|4.7
95000US4003540|Banner Public School|4003540|2014-2018|102|245|67|245|67|100.0|7.8|210|61|85.7|9.9
97000US0603840|Banning Unified School District|0603840|2014-2018|102|3055|269|2600|258|85.1|4.6|2255|239|73.8|5.4
95000US0603870|Banta Elementary School District|0603870|2014-2018|102|175|80|165|75|94.3|10.6|155|70|88.6|14.6
97000US5500810|Baraboo School District|5500810|2014-2018|102|2100|180|2050|177|97.6|1.6|1945|173|92.6|3.0
97000US2603990|Baraga Area Schools|2603990|2014-2018|102|255|51|240|50|94.1|5.6|210|45|82.4|8.5
97000US0100300|Barbour County School District|0100300|2014-2018|102|1050|148|885|137|84.3|6.1|605|138|57.6|10.6
97000US5400030|Barbour County School District|5400030|2014-2018|102|1590|189|1485|195|93.4|5.1|1400|201|88.1|6.0
97000US2100270|Bardstown Independent School District|2100270|2014-2018|102|1590|200|1575|199|99.1|1.6|1520|199|95.6|3.7
97000US3603960|Barker Central School District|3603960|2014-2018|102|650|77|600|70|92.3|5.0|505|88|77.7|11.3
95000US0900150|Barkhamsted School District|0900150|2014-2018|102|225|71|225|71|100.0|14.4|225|71|100.0|14.4
97000US3800060|Barnes County North Public School District 7|3800060|2014-2018|102|175|42|170|41|97.1|4.4|150|42|85.7|12.3
97000US2000012|Barnes Unified School District 223|2000012|2014-2018|102|195|42|190|41|97.4|3.7|190|41|97.4|3.7
97000US2703660|Barnesville Public School District|2703660|2014-2018|102|515|55|515|55|100.0|3.3|480|51|93.2|2.9
97000US5500840|Barneveld School District|5500840|2014-2018|102|330|45|330|45|100.0|5.2|310|45|93.9|3.6
97000US4003570|Barnsdall Public Schools|4003570|2014-2018|102|215|37|195|37|90.7|6.2|165|36|76.7|8.1
97000US2703690|Barnum Public School District|2703690|2014-2018|102|425|59|415|54|97.6|4.5|320|42|75.3|6.7
97000US5000007|Barre Supervisory Union|5000007|2014-2018|102|1790|229|1585|192|88.5|8.9|1500|196|83.8|9.0
97000US2100300|Barren County School District|2100300|2014-2018|102|3230|250|2955|259|91.5|3.9|2795|251|86.5|4.2
97000US4400030|Barrington School District|4400030|2014-2018|102|2285|141|2270|139|99.3|1.2|2260|141|98.9|1.4
97000US5500870|Barron Area School District|5500870|2014-2018|102|1000|153|950|150|95.0|3.3|720|95|72.0|12.8
97000US1300290|Barrow County School District|1300290|2014-2018|102|9685|370|9320|377|96.2|1.5|8595|365|88.7|2.1
97000US1800330|Barr-Reeve Community School Corporation|1800330|2014-2018|102|635|102|420|103|66.1|12.2|345|98|54.3|12.8
97000US1800360|Bartholomew County School Corporation|1800360|2014-2018|102|8335|401|7980|407|95.7|1.9|7100|429|85.2|3.7
97000US4003630|Bartlesville Public Schools|4003630|2014-2018|102|4325|235|4185|240|96.8|1.2|3720|232|86.0|2.3
97000US4700153|Bartlett City School District|4700153|2014-2018|102|6195|303|6005|309|96.9|2.4|5810|296|93.8|3.0
97000US1300330|Bartow County School District|1300330|2014-2018|102|10440|500|10015|469|95.9|1.8|9185|474|88.0|2.8
97000US2003780|Basehor-Linwood Unified School District 458|2003780|2014-2018|102|1450|158|1450|158|100.0|1.7|1365|158|94.1|4.4
97000US3603990|Batavia City School District|3603990|2014-2018|102|1750|189|1715|187|98.0|2.1|1600|191|91.4|3.9
97000US1800390|Batesville Community School Corporation|1800390|2014-2018|102|1520|164|1470|165|96.7|3.1|1310|169|86.2|6.1
97000US0500019|Batesville School District|0500019|2014-2018|102|2645|234|2565|239|97.0|2.1|2045|226|77.3|5.9
97000US2100330|Bath County School District|2100330|2014-2018|102|1380|171|1265|163|91.7|3.8|1130|150|81.9|6.0
97000US5000004|Battenkill Valley Supervisory Union|5000004|2014-2018|102|350|66|350|66|100.0|5.6|335|65|95.7|4.4
97000US4003660|Battiest Public Schools|4003660|2014-2018|102|150|35|120|32|80.0|9.1|110|31|73.3|10.8
97000US3103540|Battle Creek Public Schools|3103540|2014-2018|102|320|55|320|55|100.0|6.1|315|55|98.4|2.2
97000US2600005|Battle Creek Public Schools|2600005|2014-2018|102|4530|282|4350|259|96.0|1.9|4135|261|91.3|2.7
97000US5300380|Battle Ground School District|5300380|2014-2018|102|8305|431|8165|430|98.3|1.0|7875|433|94.8|1.6
97000US2703750|Battle Lake Public School District|2703750|2014-2018|102|250|36|250|35|100.0|6.8|230|33|92.0|4.6
97000US1800420|Baugo Community Schools|1800420|2014-2018|102|1120|167|1065|194|95.1|7.6|1015|199|90.6|8.9
97000US2003810|Baxter Springs Unified School District 508|2003810|2014-2018|102|635|96|625|98|98.4|2.0|585|99|92.1|7.5
97000US1200090|Bay County School District|1200090|2014-2018|102|17685|709|17045|711|96.4|1.1|16155|675|91.3|1.6
97000US2800570|Bay St. Louis School District|2800570|2014-2018|102|2385|309|2385|309|100.0|1.6|2000|285|83.9|7.8
97000US3100090|Bayard Public Schools|3100090|2014-2018|102|220|58|205|55|93.2|7.5|170|53|77.3|12.5
97000US5500900|Bayfield School District|5500900|2014-2018|102|290|42|280|43|96.6|3.7|270|44|93.1|7.8
95000US1700010|Beach Park Community Consolidated School District 3|1700010|2014-2018|102|2285|264|2175|267|95.2|5.1|2040|265|89.3|6.2
97000US1600240|Bear Lake County School District 33|1600240|2014-2018|102|640|87|620|86|96.9|3.9|605|86|94.5|3.8
97000US0500032|Bearden School District|0500032|2014-2018|102|290|111|235|97|81.0|17.1|205|97|70.7|18.4
97000US3103600|Beatrice Public Schools|3103600|2014-2018|102|1380|173|1380|173|100.0|1.4|1315|169|95.3|4.6
97000US3700330|Beaufort County Schools|3700330|2014-2018|102|4420|290|4085|294|92.4|2.9|3415|295|77.3|4.7
97000US2200180|Beauregard Parish School District|2200180|2014-2018|102|4350|308|4250|294|97.7|1.5|3695|270|84.9|3.5
97000US4203120|Beaver Area School District|4203120|2014-2018|102|1390|128|1375|126|98.9|1.1|1355|130|97.5|2.0
97000US5500960|Beaver Dam School District|5500960|2014-2018|102|2595|159|2575|160|99.2|1.2|2350|166|90.6|3.9
97000US4003750|Beaver Public Schools|4003750|2014-2018|102|245|46|225|45|91.8|7.0|210|47|85.7|9.1
97000US4900060|Beaver School District|4900060|2014-2018|102|815|90|785|88|96.3|4.0|650|87|79.8|8.2
96000US3003090|Beaverhead County High School District|3003090|2014-2018|102|225|65|225|66|100.0|9.5|210|64|93.3|5.8
97000US2703870|Becker Public School District|2703870|2014-2018|102|1615|143|1610|143|99.7|0.5|1530|137|94.7|4.7
97000US4203180|Bedford Area School District|4203180|2014-2018|102|1255|129|1190|134|94.8|4.6|1145|135|91.2|4.9
97000US5100360|Bedford County Public Schools|5100360|2014-2018|102|7725|361|7305|396|94.6|2.1|6475|367|83.8|3.0
97000US4700180|Bedford County School District|4700180|2014-2018|102|5550|439|5340|417|96.2|2.2|4425|402|79.7|4.2
97000US1800450|Beech Grove City Schools|1800450|2014-2018|102|1595|173|1450|172|90.9|5.3|1370|167|85.9|6.6
97000US2100360|Beechwood Independent School District|2100360|2014-2018|102|760|101|760|101|100.0|3.9|750|102|98.7|2.1
97000US4003810|Beggs Public Schools|4003810|2014-2018|102|690|114|650|112|94.2|4.4|605|108|87.7|4.5
97000US3500180|Belen Consolidated Schools|3500180|2014-2018|102|2845|303|2560|296|90.0|4.8|2145|310|75.4|8.1
95000US4003840|Belfonte Public School|4003840|2014-2018|102|105|33|75|32|71.4|14.4|55|29|52.4|16.9
95000US3003290|Belgrade Elementary School District|3003290|2014-2018|102|2275|232|2185|220|96.0|4.2|2100|217|92.3|4.9
96000US3003330|Belgrade High School District|3003330|2014-2018|102|810|198|810|198|100.0|2.7|700|165|86.4|12.3
97000US2700105|Belgrade-Brooten-Elrosa Public School District|2700105|2014-2018|102|435|44|425|44|97.7|2.7|405|44|93.1|3.9
97000US2100390|Bell County School District|2100390|2014-2018|102|2090|219|1885|225|90.2|4.5|1610|223|77.0|6.0
97000US2003900|Belle Plaine Unified School District 357|2003900|2014-2018|102|335|78|320|81|95.5|6.1|290|79|86.6|9.4
97000US4203210|Belle Vernon Area School District|4203210|2014-2018|102|1475|146|1460|143|99.0|1.1|1445|141|98.0|2.3
97000US4203240|Bellefonte Area School District|4203240|2014-2018|102|2230|200|2180|203|97.8|1.1|2090|221|93.7|3.2
97000US5500990|Belleville School District|5500990|2014-2018|102|695|81|685|79|98.6|2.1|665|76|95.7|2.9
97000US2100420|Bellevue Independent School District|2100420|2014-2018|102|650|116|640|115|98.5|2.4|580|127|89.2|10.1
97000US3103810|Bellevue Public Schools|3103810|2014-2018|102|6210|324|6180|321|99.5|0.4|5890|312|94.8|2.0
97000US5300390|Bellevue School District|5300390|2014-2018|102|15860|610|15795|613|99.6|0.4|15540|611|98.0|0.9
97000US5300420|Bellingham School District|5300420|2014-2018|102|8315|523|8110|505|97.5|1.7|7895|492|94.9|1.9
95000US4700210|Bells City School District|4700210|2014-2018|102|305|81|245|70|80.3|16.0|245|70|80.3|16.0
97000US4203300|Bellwood-Antis School District|4203300|2014-2018|102|750|109|745|109|99.3|1.2|745|108|99.3|0.7
97000US2003870|Beloit Unified School District 273|2003870|2014-2018|102|410|73|400|71|97.6|4.2|370|74|90.2|8.0
95000US3003420|Belt Elementary School District|3003420|2014-2018|102|110|30|95|26|86.4|13.8|85|27|77.3|16.4
96000US3003450|Belt High School District|3003450|2014-2018|102|100|43|85|40|85.0|16.1|80|41|80.0|17.3
97000US1300360|Ben Hill County School District|1300360|2014-2018|102|1950|326|1835|316|94.1|3.4|1410|282|72.3|9.0
97000US4003930|Bennington Public Schools|4003930|2014-2018|102|150|33|140|30|93.3|13.7|100|25|66.7|9.3
97000US3103990|Bennington Public Schools|3103990|2014-2018|102|1610|132|1610|132|100.0|1.2|1540|129|95.7|2.2
97000US5099906|Bennington Rutland Supervisory Union|5099906|2014-2018|102|1365|139|1310|134|96.0|4.8|1255|142|91.9|5.5
97000US4203330|Bensalem Township School District|4203330|2014-2018|102|5365|328|5275|336|98.3|1.4|4805|373|89.6|3.2
97000US0400212|Benson Unified School District|0400212|2014-2018|102|640|162|640|162|100.0|5.3|640|162|100.0|5.3
97000US4203390|Benton Area School District|4203390|2014-2018|102|480|59|455|54|94.8|3.5|430|58|89.6|5.9
97000US1800480|Benton Community School Corporation|1800480|2014-2018|102|970|94|965|94|99.5|0.7|835|100|86.1|5.8
97000US4700240|Benton County School District|4700240|2014-2018|102|1335|176|1255|175|94.0|4.0|1140|180|85.4|5.6
97000US2800600|Benton County School District|2800600|2014-2018|102|860|150|850|150|98.8|1.5|735|138|85.5|7.2
97000US0503060|Bentonville Public Schools|0503060|2014-2018|102|12120|476|11905|491|98.2|0.8|8650|496|71.4|3.2
97000US4203360|Bentworth School District|4203360|2014-2018|102|650|70|635|70|97.7|2.2|575|71|88.5|5.5
97000US2100480|Berea Independent School District|2100480|2014-2018|102|575|133|570|131|99.1|2.0|540|121|93.9|7.3
97000US0503090|Bergman School District|0503090|2014-2018|102|655|175|550|162|84.0|16.3|490|155|74.8|17.0
97000US0200020|Bering Strait School District|0200020|2014-2018|102|960|61|895|56|93.2|1.7|695|49|72.4|2.5
97000US5400060|Berkeley County School District|5400060|2014-2018|102|13475|562|13170|581|97.7|1.0|12240|591|90.8|2.1
97000US4203420|Berlin Brothersvalley School District|4203420|2014-2018|102|525|65|495|67|94.3|4.5|450|71|85.7|6.7
97000US0900210|Berlin School District|0900210|2014-2018|102|1985|177|1985|177|100.0|1.7|1960|182|98.7|2.1
97000US4203450|Bermudian Springs School District|4203450|2014-2018|102|1410|116|1365|111|96.8|1.8|1285|115|91.1|3.1
